VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,09/14/2017 04:46:49 PM,09/14/2017 04:52:36 PM,1,0.6,1,N,236,263,1,5.5,1.0,0.5,2.0,0.0,0.3,9.3
1,09/14/2017 04:56:06 PM,09/14/2017 05:27:06 PM,1,11.5,1,N,263,228,2,34.0,1.0,0.5,0.0,0.0,0.3,35.8
1,09/14/2017 04:08:05 PM,09/14/2017 04:26:56 PM,1,1.4,1,N,186,161,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
1,09/14/2017 04:28:15 PM,09/14/2017 04:49:09 PM,1,2.4,1,N,161,90,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96
1,09/14/2017 04:17:58 PM,09/14/2017 04:32:07 PM,1,2.0,1,N,163,236,1,11.0,1.0,0.5,2.0,0.0,0.3,14.8
1,09/14/2017 04:36:34 PM,09/14/2017 04:50:42 PM,1,1.8,1,N,263,233,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8
1,09/14/2017 04:52:00 PM,09/14/2017 05:09:11 PM,1,1.2,1,N,233,237,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8
2,09/14/2017 04:05:33 PM,09/14/2017 04:07:59 PM,1,0.57,1,N,237,141,1,4.0,1.0,0.5,1.74,0.0,0.3,7.54
1,09/14/2017 04:02:43 PM,09/14/2017 04:10:24 PM,1,1.4,1,N,263,43,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
1,09/14/2017 04:17:55 PM,09/14/2017 04:43:47 PM,3,2.8,1,N,239,100,2,16.5,1.0,0.5,0.0,0.0,0.3,18.3
1,09/14/2017 04:46:45 PM,09/14/2017 05:00:50 PM,2,0.9,1,N,186,48,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
1,09/14/2017 04:26:59 PM,09/14/2017 05:04:13 PM,1,8.1,1,N,138,262,2,29.0,1.0,0.5,0.0,5.76,0.3,36.56
2,09/14/2017 04:16:02 PM,09/14/2017 04:17:03 PM,1,0.02,2,N,239,239,1,52.0,4.5,0.5,12.61,5.76,0.3,75.67
2,09/14/2017 04:19:51 PM,09/14/2017 04:53:33 PM,1,1.96,1,N,239,141,1,20.0,1.0,0.5,4.36,0.0,0.3,26.16
2,09/14/2017 04:55:30 PM,09/14/2017 05:00:57 PM,1,0.98,1,N,140,236,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
2,09/14/2017 04:04:46 PM,09/14/2017 04:42:17 PM,1,1.61,1,N,50,229,2,21.5,1.0,0.5,0.0,0.0,0.3,23.3
2,09/14/2017 04:43:05 PM,09/14/2017 05:09:32 PM,1,2.7,1,N,229,113,1,17.5,1.0,0.5,3.86,0.0,0.3,23.16
1,09/14/2017 04:10:52 PM,09/14/2017 04:13:56 PM,1,0.6,1,N,42,42,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
2,09/14/2017 04:09:24 PM,09/14/2017 04:19:03 PM,1,1.05,1,N,142,230,1,7.5,1.0,0.5,2.79,0.0,0.3,12.09
2,09/14/2017 04:21:11 PM,09/14/2017 04:23:32 PM,1,0.2,1,N,230,230,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
2,09/14/2017 04:24:41 PM,09/14/2017 04:33:11 PM,1,0.47,1,N,230,100,1,6.5,1.0,0.5,1.0,0.0,0.3,9.3
2,09/14/2017 04:35:50 PM,09/14/2017 04:59:21 PM,1,3.24,1,N,48,263,1,16.0,1.0,0.5,3.56,0.0,0.3,21.36
2,09/14/2017 04:02:06 PM,09/14/2017 04:26:50 PM,1,2.65,1,N,161,239,2,16.0,1.0,0.5,0.0,0.0,0.3,17.8
2,09/14/2017 04:27:51 PM,09/14/2017 04:30:53 PM,1,0.55,1,N,239,239,1,4.0,1.0,0.5,1.16,0.0,0.3,6.96
2,09/14/2017 04:33:13 PM,09/14/2017 04:37:46 PM,1,0.49,1,N,239,239,1,4.5,1.0,0.5,1.58,0.0,0.3,7.88
2,09/14/2017 04:13:02 PM,09/14/2017 04:48:36 PM,5,8.21,1,N,138,162,1,28.5,1.0,0.5,7.21,5.76,0.3,43.27
2,09/14/2017 04:49:44 PM,09/14/2017 05:04:31 PM,5,1.14,1,N,162,186,1,10.0,1.0,0.5,2.95,0.0,0.3,14.75
1,09/14/2017 04:16:35 PM,09/14/2017 04:29:41 PM,1,1.8,1,N,161,236,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
1,09/14/2017 04:30:45 PM,09/14/2017 04:36:58 PM,1,0.7,1,N,236,262,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
1,09/14/2017 04:38:56 PM,09/14/2017 04:48:38 PM,2,1.2,1,N,262,141,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
1,09/14/2017 04:50:36 PM,09/14/2017 05:02:10 PM,2,1.7,1,N,237,142,1,9.5,1.0,0.5,2.0,0.0,0.3,13.3
2,09/14/2017 04:50:40 PM,09/14/2017 05:01:41 PM,2,0.98,1,N,233,48,1,8.0,1.0,0.5,2.45,0.0,0.3,12.25
1,09/14/2017 04:38:29 PM,09/14/2017 04:38:53 PM,1,0.0,5,N,265,265,1,80.0,0.0,0.0,16.05,0.0,0.3,96.35
2,09/14/2017 04:14:41 PM,09/14/2017 04:29:02 PM,1,2.53,1,N,170,263,1,12.0,1.0,0.5,2.0,0.0,0.3,15.8
1,09/14/2017 04:09:36 PM,09/14/2017 04:35:29 PM,1,3.7,1,N,113,256,1,18.5,1.0,0.5,4.05,0.0,0.3,24.35
1,09/14/2017 04:58:49 PM,09/14/2017 05:09:02 PM,1,1.3,1,N,232,249,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1,09/14/2017 04:23:16 PM,09/14/2017 04:56:35 PM,1,3.8,1,N,261,230,2,21.0,1.0,0.5,0.0,0.0,0.3,22.8
1,09/14/2017 04:59:23 PM,09/14/2017 05:13:39 PM,1,1.2,1,N,161,186,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
2,09/14/2017 04:45:13 PM,09/14/2017 05:24:45 PM,2,8.76,1,N,138,140,1,30.5,1.0,0.5,7.61,5.76,0.3,45.67
2,09/14/2017 03:45:54 PM,09/14/2017 05:06:38 PM,1,17.74,2,N,162,132,1,52.0,4.5,0.5,15.76,5.76,0.3,78.82
1,09/14/2017 04:21:49 PM,09/14/2017 04:21:56 PM,2,0.0,2,N,132,132,1,52.0,4.5,0.5,11.45,0.0,0.3,68.75
2,09/14/2017 04:14:44 PM,09/14/2017 04:22:48 PM,1,0.75,1,N,152,166,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,09/14/2017 04:31:39 PM,09/14/2017 04:37:52 PM,1,0.94,1,N,166,238,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
2,09/14/2017 04:46:09 PM,09/14/2017 04:56:52 PM,1,1.07,1,N,143,238,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1,09/14/2017 04:05:00 PM,09/14/2017 04:11:03 PM,1,0.9,1,N,163,50,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35
1,09/14/2017 04:27:28 PM,09/14/2017 04:34:51 PM,1,1.2,1,N,50,246,1,7.5,1.0,0.5,1.7,0.0,0.3,11.0
1,09/14/2017 04:35:44 PM,09/14/2017 04:48:52 PM,1,1.2,1,N,246,186,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
1,09/14/2017 04:54:48 PM,09/14/2017 05:06:19 PM,1,1.5,1,N,186,113,1,9.0,1.0,0.5,1.5,0.0,0.3,12.3
2,09/14/2017 04:17:16 PM,09/14/2017 04:29:33 PM,6,1.53,1,N,68,234,1,9.5,1.0,0.5,2.26,0.0,0.3,13.56
2,09/14/2017 04:35:57 PM,09/14/2017 05:07:14 PM,6,2.33,1,N,234,229,2,18.5,1.0,0.5,0.0,0.0,0.3,20.3
1,09/14/2017 04:19:50 PM,09/14/2017 04:37:56 PM,2,1.4,1,N,186,107,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
1,09/14/2017 04:49:38 PM,09/14/2017 05:42:25 PM,2,11.4,1,N,170,138,1,41.0,1.0,0.5,6.0,5.76,0.3,54.56
1,09/14/2017 04:20:04 PM,09/14/2017 06:17:55 PM,3,17.1,2,N,186,132,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06
2,09/14/2017 04:09:48 PM,09/15/2017 04:06:37 PM,1,2.98,1,N,4,88,1,10.5,1.0,0.5,2.46,0.0,0.3,14.76
2,09/14/2017 04:17:44 PM,09/14/2017 04:30:38 PM,1,1.78,1,N,88,232,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
2,09/14/2017 04:48:58 PM,09/14/2017 05:08:46 PM,1,2.96,1,N,148,164,2,14.5,1.0,0.5,0.0,0.0,0.3,16.3
2,09/14/2017 03:59:22 PM,09/14/2017 04:02:04 PM,1,0.92,1,N,238,142,1,4.5,1.0,0.5,1.89,0.0,0.3,8.19
2,09/14/2017 04:11:17 PM,09/14/2017 04:29:05 PM,1,2.57,1,N,238,41,1,13.5,1.0,0.5,3.06,0.0,0.3,18.36
2,09/14/2017 04:56:51 PM,09/14/2017 05:02:58 PM,3,0.96,1,N,237,162,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
1,09/14/2017 04:03:38 PM,09/14/2017 04:39:26 PM,1,8.5,1,N,138,262,2,29.0,1.0,0.5,0.0,5.76,0.3,36.56
1,09/14/2017 04:58:34 PM,09/14/2017 05:41:18 PM,1,6.5,1,N,237,138,1,28.5,1.0,0.5,6.0,0.0,0.3,36.3
2,09/14/2017 04:55:32 PM,09/14/2017 05:17:52 PM,1,2.69,1,N,163,236,1,15.5,1.0,0.5,4.32,0.0,0.3,21.62
1,09/14/2017 04:47:10 PM,09/14/2017 05:23:59 PM,1,10.8,1,N,132,61,1,35.5,1.0,0.5,5.0,0.0,0.3,42.3
1,09/14/2017 04:01:17 PM,09/14/2017 04:06:03 PM,2,0.6,1,N,249,234,1,5.0,1.0,0.5,1.35,0.0,0.3,8.15
1,09/14/2017 04:14:22 PM,09/14/2017 04:34:44 PM,2,1.9,1,N,234,144,2,13.5,1.0,0.5,0.0,0.0,0.3,15.3
1,09/14/2017 04:47:05 PM,09/14/2017 05:15:28 PM,1,3.4,1,N,211,255,1,20.0,1.0,0.5,3.27,0.0,0.3,25.07
1,09/14/2017 04:05:08 PM,09/14/2017 04:19:59 PM,1,1.4,1,N,236,237,1,10.5,1.0,0.5,5.0,0.0,0.3,17.3
1,09/14/2017 04:21:36 PM,09/14/2017 04:49:04 PM,1,3.6,1,N,237,158,1,18.5,1.0,0.5,1.0,0.0,0.3,21.3
1,09/14/2017 04:50:26 PM,09/14/2017 05:24:09 PM,2,2.5,1,N,158,170,2,20.0,1.0,0.5,0.0,0.0,0.3,21.8
1,09/14/2017 04:05:08 PM,09/14/2017 04:33:07 PM,1,2.1,1,N,249,170,1,17.0,1.0,0.5,3.0,0.0,0.3,21.8
1,09/14/2017 04:34:26 PM,09/14/2017 05:16:28 PM,1,2.8,1,N,170,263,1,25.0,1.0,0.5,0.0,0.0,0.3,26.8
1,09/14/2017 04:27:01 PM,09/14/2017 05:06:30 PM,1,10.3,1,N,138,16,2,33.5,1.0,0.5,0.0,0.0,0.3,35.3
1,09/14/2017 04:01:23 PM,09/14/2017 04:46:02 PM,2,10.0,1,N,138,162,2,33.5,0.0,0.5,0.0,0.0,0.3,34.3
1,09/14/2017 04:46:33 PM,09/14/2017 05:06:57 PM,3,0.9,1,N,162,141,1,13.0,1.0,0.5,2.0,0.0,0.3,16.8
1,09/14/2017 04:04:48 PM,09/14/2017 04:18:56 PM,1,1.2,1,N,164,90,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
1,09/14/2017 04:21:00 PM,09/14/2017 04:45:54 PM,1,2.2,1,N,90,163,2,15.5,1.0,0.5,0.0,0.0,0.3,17.3
1,09/14/2017 04:46:59 PM,09/14/2017 04:54:51 PM,1,1.2,1,N,162,263,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
1,09/14/2017 04:58:16 PM,09/14/2017 05:16:12 PM,1,1.9,1,N,236,161,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
2,09/14/2017 04:10:52 PM,09/14/2017 04:23:55 PM,1,0.95,1,N,170,162,1,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,09/14/2017 04:24:24 PM,09/14/2017 04:45:20 PM,1,2.12,1,N,161,262,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96
1,09/14/2017 04:15:02 PM,09/14/2017 04:35:29 PM,1,2.3,1,N,164,237,1,14.0,1.0,0.5,3.95,0.0,0.3,19.75
1,09/14/2017 04:45:19 PM,09/14/2017 04:49:21 PM,1,0.4,1,N,237,162,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1,09/14/2017 04:51:28 PM,09/14/2017 05:07:25 PM,1,1.4,1,N,162,48,1,11.0,1.0,0.5,3.2,0.0,0.3,16.0
2,09/14/2017 04:05:05 PM,09/14/2017 04:13:54 PM,2,1.04,1,N,114,90,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
2,09/14/2017 04:14:59 PM,09/14/2017 04:22:12 PM,1,0.88,1,N,90,68,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,09/14/2017 04:23:42 PM,09/14/2017 04:29:51 PM,1,0.94,1,N,68,249,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
1,09/14/2017 04:02:03 PM,09/14/2017 04:26:27 PM,1,2.4,1,N,238,237,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,09/14/2017 04:27:27 PM,09/14/2017 04:34:19 PM,1,1.3,1,N,237,236,1,6.5,1.0,0.5,1.66,0.0,0.3,9.96
1,09/14/2017 04:38:15 PM,09/14/2017 05:07:34 PM,1,4.6,1,N,236,234,2,22.0,1.0,0.5,0.0,0.0,0.3,23.8
2,09/14/2017 04:49:19 PM,09/14/2017 05:56:50 PM,5,17.94,3,N,233,1,1,77.5,1.0,0.0,24.45,19.0,0.3,122.25
1,09/14/2017 04:09:10 PM,09/14/2017 04:53:41 PM,2,9.5,1,N,138,233,2,35.0,1.0,0.5,0.0,5.76,0.3,42.56
1,09/14/2017 04:54:40 PM,09/14/2017 05:07:25 PM,1,0.8,1,N,233,170,1,9.0,1.0,0.5,2.7,0.0,0.3,13.5
2,09/14/2017 04:17:29 PM,09/14/2017 04:47:23 PM,5,7.63,1,N,138,36,1,25.5,1.0,0.5,8.19,0.0,0.3,35.49
1,09/14/2017 04:29:25 PM,09/14/2017 04:42:50 PM,1,0.6,1,N,138,260,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1,09/14/2017 04:43:40 PM,09/14/2017 04:55:46 PM,1,1.3,1,N,260,226,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
1,09/14/2017 04:58:37 PM,09/14/2017 05:18:17 PM,1,2.9,1,N,231,186,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8
1,09/14/2017 04:24:23 PM,09/14/2017 04:36:42 PM,2,1.1,1,N,263,141,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
1,09/14/2017 04:49:46 PM,09/14/2017 04:56:11 PM,1,0.6,1,N,264,264,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
1,09/14/2017 04:05:39 PM,09/14/2017 04:18:56 PM,2,1.5,1,N,141,142,1,10.0,1.0,0.5,2.95,0.0,0.3,14.75
1,09/14/2017 04:21:51 PM,09/14/2017 04:29:50 PM,1,0.8,1,N,142,142,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55
1,09/14/2017 04:35:27 PM,09/14/2017 04:47:16 PM,1,1.3,1,N,142,68,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,09/14/2017 04:12:38 PM,09/14/2017 04:24:44 PM,1,1.51,1,N,263,74,1,9.5,1.0,0.5,2.26,0.0,0.3,13.56
2,09/14/2017 04:29:50 PM,09/14/2017 04:59:20 PM,1,5.47,1,N,74,107,1,22.0,1.0,0.5,0.0,0.0,0.3,23.8
2,09/14/2017 04:06:36 PM,09/14/2017 05:04:29 PM,1,10.98,1,N,162,257,1,41.5,1.0,0.5,5.0,0.0,0.3,48.3
2,09/14/2017 04:07:49 PM,09/14/2017 04:28:54 PM,1,3.02,1,N,162,4,1,15.0,1.0,0.5,3.36,0.0,0.3,20.16
2,09/14/2017 04:33:54 PM,09/14/2017 04:40:15 PM,1,0.86,1,N,79,114,1,6.0,1.0,0.5,0.5,0.0,0.3,8.3
2,09/14/2017 04:47:45 PM,09/14/2017 05:23:51 PM,1,4.32,1,N,113,236,2,22.5,1.0,0.5,0.0,0.0,0.3,24.3
1,09/14/2017 04:04:20 PM,09/14/2017 04:16:54 PM,1,1.5,1,N,239,143,1,10.0,1.0,0.5,1.5,0.0,0.3,13.3
1,09/14/2017 04:22:33 PM,09/14/2017 04:37:59 PM,1,1.5,1,N,142,236,1,11.0,1.0,0.5,1.2,0.0,0.3,14.0
2,09/14/2017 04:19:27 PM,09/14/2017 04:22:45 PM,1,0.52,1,N,33,52,1,4.5,1.0,0.5,1.58,0.0,0.3,7.88
2,09/14/2017 04:44:07 PM,09/14/2017 05:31:55 PM,2,5.33,1,N,209,225,1,30.0,1.0,0.5,0.0,0.0,0.3,36.75
2,09/14/2017 04:05:55 PM,09/14/2017 04:29:26 PM,1,2.99,1,N,230,144,1,16.0,1.0,0.5,5.34,0.0,0.3,23.14
2,09/14/2017 04:30:37 PM,09/14/2017 04:50:00 PM,1,1.82,1,N,144,13,2,13.0,1.0,0.5,0.0,0.0,0.3,14.8
2,09/14/2017 04:52:32 PM,09/14/2017 05:09:13 PM,1,1.96,1,N,13,249,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8
2,09/14/2017 04:11:46 PM,09/14/2017 04:23:02 PM,5,1.39,1,N,68,186,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,09/14/2017 04:23:11 PM,09/14/2017 04:31:50 PM,6,0.85,1,N,90,164,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
2,09/14/2017 04:32:53 PM,09/14/2017 04:37:26 PM,4,0.27,1,N,164,164,1,4.5,1.0,0.5,1.89,0.0,0.3,8.19
2,09/14/2017 04:40:05 PM,09/14/2017 05:03:18 PM,4,1.32,1,N,164,163,1,14.0,1.0,0.5,0.0,0.0,0.3,15.8
2,09/14/2017 04:50:22 PM,09/14/2017 04:57:32 PM,6,0.85,1,N,79,137,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
1,09/14/2017 04:05:53 PM,09/14/2017 04:19:02 PM,1,2.1,1,N,158,246,1,11.0,1.0,0.5,2.55,0.0,0.3,15.35
1,09/14/2017 04:28:47 PM,09/14/2017 04:56:09 PM,1,4.0,1,N,50,13,1,19.0,1.0,0.5,2.0,0.0,0.3,22.8
1,09/14/2017 04:57:24 PM,09/14/2017 06:32:25 PM,1,21.4,2,N,13,132,1,52.0,4.5,0.5,0.0,5.76,0.3,63.06
2,09/14/2017 04:15:02 PM,09/14/2017 04:32:22 PM,1,1.0,1,N,170,48,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8
2,09/14/2017 04:38:03 PM,09/14/2017 05:07:05 PM,1,1.74,1,N,50,164,1,17.5,1.0,0.5,3.86,0.0,0.3,23.16
1,09/14/2017 04:27:54 PM,09/14/2017 05:44:57 PM,2,17.4,2,N,132,186,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06
2,09/14/2017 04:03:40 PM,09/14/2017 05:00:00 PM,2,10.55,1,N,138,144,1,41.0,1.0,0.5,8.56,0.0,0.3,51.36
2,09/14/2017 04:09:44 PM,09/14/2017 04:20:46 PM,2,0.71,1,N,68,246,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,09/14/2017 03:59:28 PM,09/14/2017 04:09:06 PM,6,0.8,1,N,230,233,1,7.5,1.0,0.5,1.4,0.0,0.3,10.7
2,09/14/2017 04:15:46 PM,09/14/2017 04:17:44 PM,6,0.63,1,N,140,140,1,4.0,1.0,0.5,1.16,0.0,0.3,6.96
1,09/14/2017 04:04:20 PM,09/14/2017 04:15:37 PM,1,1.3,1,N,239,236,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1,09/14/2017 04:18:28 PM,09/14/2017 04:32:04 PM,1,1.5,1,N,237,238,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
1,09/14/2017 04:35:07 PM,09/14/2017 04:39:15 PM,1,0.8,1,N,238,239,1,5.0,1.0,0.5,1.0,0.0,0.3,7.8
1,09/14/2017 04:50:21 PM,09/14/2017 05:01:34 PM,1,1.7,1,N,231,249,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
2,09/14/2017 04:17:08 PM,09/14/2017 05:02:08 PM,1,4.13,1,N,125,43,2,27.5,1.0,0.5,0.0,0.0,0.3,29.3
2,09/14/2017 04:01:52 PM,09/14/2017 04:17:12 PM,1,1.84,1,N,238,262,1,11.0,1.0,0.5,2.0,0.0,0.3,14.8
2,09/14/2017 04:21:54 PM,09/14/2017 05:38:17 PM,1,18.75,2,N,262,132,1,52.0,4.5,0.5,12.61,5.76,0.3,75.67
2,09/14/2017 04:47:54 PM,09/14/2017 06:02:26 PM,1,21.78,2,N,132,163,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06
2,09/14/2017 04:15:12 PM,09/14/2017 04:36:18 PM,1,1.97,1,N,107,163,1,13.5,1.0,0.5,3.06,0.0,0.3,18.36
2,09/14/2017 04:37:08 PM,09/14/2017 04:48:03 PM,1,1.03,1,N,163,230,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
2,09/14/2017 04:51:28 PM,09/14/2017 05:27:14 PM,1,4.28,1,N,230,13,2,23.0,1.0,0.5,0.0,0.0,0.3,24.8
2,09/14/2017 04:11:14 PM,09/14/2017 04:31:48 PM,1,2.37,1,N,107,186,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96
2,09/14/2017 04:45:29 PM,09/14/2017 04:51:45 PM,1,0.48,1,N,161,162,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
2,09/14/2017 04:05:17 PM,09/14/2017 04:18:03 PM,1,0.65,1,N,230,162,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
2,09/14/2017 04:21:11 PM,09/14/2017 04:33:57 PM,1,1.03,1,N,161,100,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,09/14/2017 04:36:06 PM,09/14/2017 06:01:29 PM,1,10.27,1,N,100,138,1,58.0,1.0,0.5,16.39,5.76,0.3,81.95
2,09/14/2017 04:32:10 PM,09/14/2017 04:43:53 PM,1,1.78,1,N,142,151,1,9.5,1.0,0.5,2.26,0.0,0.3,13.56
1,09/14/2017 04:51:16 PM,09/14/2017 05:19:22 PM,1,8.4,1,N,138,16,2,28.0,1.0,0.5,0.0,0.0,0.3,29.8
2,09/14/2017 04:21:05 PM,09/14/2017 05:06:01 PM,5,16.19,1,N,132,117,2,46.5,1.0,0.5,0.0,4.32,0.3,52.62
2,09/14/2017 04:16:10 PM,09/14/2017 05:01:30 PM,1,10.45,1,N,138,239,1,35.5,1.0,0.5,4.31,5.76,0.3,47.37
1,09/14/2017 04:12:08 PM,09/14/2017 05:02:28 PM,2,6.2,1,N,87,43,1,31.0,1.0,0.5,6.55,0.0,0.3,39.35
2,09/14/2017 04:18:18 PM,09/14/2017 04:19:15 PM,1,0.3,1,N,148,79,2,3.0,1.0,0.5,0.0,0.0,0.3,4.8
2,09/14/2017 04:03:54 PM,09/14/2017 04:23:25 PM,5,1.05,1,N,231,13,1,12.5,1.0,0.5,5.0,0.0,0.3,19.3
2,09/14/2017 04:25:25 PM,09/14/2017 05:01:02 PM,5,6.1,1,N,13,170,1,26.0,1.0,0.5,5.56,0.0,0.3,33.36
1,09/14/2017 04:00:13 PM,09/14/2017 04:18:29 PM,1,2.2,1,N,186,113,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,09/14/2017 04:21:53 PM,09/14/2017 04:26:13 PM,3,0.4,1,N,113,249,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1,09/14/2017 04:27:47 PM,09/14/2017 04:36:06 PM,1,0.8,1,N,249,186,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55
1,09/14/2017 04:44:07 PM,09/14/2017 04:59:58 PM,1,1.4,1,N,186,161,1,11.0,1.0,0.5,2.55,0.0,0.3,15.35
1,09/14/2017 04:22:36 PM,09/14/2017 05:20:03 PM,1,7.1,1,N,186,181,2,35.5,1.0,0.5,0.0,0.0,0.3,37.3
2,09/14/2017 04:43:00 PM,09/14/2017 04:47:52 PM,1,0.58,1,N,239,142,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
2,09/14/2017 04:24:27 PM,09/14/2017 04:48:55 PM,1,2.04,1,N,186,237,1,15.0,1.0,0.5,3.36,0.0,0.3,20.16
2,09/14/2017 04:51:03 PM,09/14/2017 04:52:01 PM,1,0.06,1,N,237,163,2,2.5,1.0,0.5,0.0,0.0,0.3,4.3
2,09/14/2017 04:54:04 PM,09/14/2017 05:00:07 PM,1,0.7,1,N,161,161,1,5.5,1.0,0.5,0.73,0.0,0.3,8.03
1,09/14/2017 04:43:16 PM,09/14/2017 04:43:29 PM,1,0.2,2,N,132,132,1,52.0,4.5,0.5,9.0,5.76,0.3,72.06
2,09/14/2017 04:05:38 PM,09/14/2017 04:20:33 PM,5,1.44,1,N,166,116,1,10.5,1.0,0.5,0.2,0.0,0.3,12.5
1,09/14/2017 04:07:24 PM,09/14/2017 04:26:28 PM,1,1.3,1,N,230,142,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
1,09/14/2017 04:28:00 PM,09/14/2017 04:53:32 PM,1,2.3,1,N,142,186,1,16.5,1.0,0.5,3.65,0.0,0.3,21.95
1,09/14/2017 04:55:08 PM,09/14/2017 05:02:09 PM,1,0.9,1,N,186,48,1,6.5,1.0,0.5,1.5,0.0,0.3,9.8
1,09/14/2017 04:16:07 PM,09/14/2017 04:39:57 PM,1,2.4,1,N,68,161,1,15.5,1.0,0.5,3.45,0.0,0.3,20.75
2,09/14/2017 03:54:40 PM,09/14/2017 04:13:20 PM,1,1.41,1,N,237,140,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
2,09/14/2017 04:11:42 PM,09/14/2017 04:15:57 PM,1,0.44,1,N,141,262,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56
2,09/14/2017 04:22:21 PM,09/14/2017 04:25:11 PM,1,0.42,1,N,141,262,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
2,09/14/2017 04:27:46 PM,09/14/2017 04:33:40 PM,1,0.88,1,N,262,236,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
2,09/14/2017 04:36:32 PM,09/14/2017 04:40:23 PM,1,0.72,1,N,236,237,1,5.0,1.0,0.5,1.7,0.0,0.3,8.5
2,09/14/2017 04:43:19 PM,09/14/2017 04:45:21 PM,1,0.32,1,N,141,263,1,3.5,1.0,0.5,1.06,0.0,0.3,6.36
2,09/14/2017 04:50:13 PM,09/14/2017 05:10:37 PM,1,1.31,1,N,141,229,2,13.5,1.0,0.5,0.0,0.0,0.3,15.3
2,09/14/2017 04:43:14 PM,09/14/2017 04:56:33 PM,1,1.07,1,N,161,142,1,9.5,1.0,0.5,1.7,0.0,0.3,13.0
1,09/14/2017 04:54:53 PM,09/14/2017 05:32:48 PM,1,8.2,1,N,138,37,1,30.5,1.0,0.5,5.0,0.0,0.3,37.3
